genotype,condition,panel,metric,n_mice,mean,sd,sem
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_mean_airspace_component_eqdiam_um,1,33.42087751852136,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_confluent_airspace_fraction,1,0.9089280311521694,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_airspace_component_density_per_mm2,1,789.0860261552683,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_n_slide_rows,1,4.0,0.0,0.0
IFNg_KO_hom,PR8,LEFT@parenchyma,morph_airspace_dist_p90_um,1,6.517352052956919,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_compartment_area_mm2,1,0.08997009338409123,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_measured_area_mm2,1,0.08997009338409123,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_tissue_area_mm2,1,0.019112265201988395,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_tissue_fraction,1,0.21242909152484973,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_airspace_fraction,1,0.7875709084751504,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_dir000_um,1,7.4747316567517075,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_dir045_um,1,7.895763228665809,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_dir090_um,1,7.266676545253516,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_dir135_um,1,7.817582938911511,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_direct_um,1,7.6136885923956354,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_anisotropy_ratio,1,1.0865714442489123,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mli_indirect_um,1,23.250993182061475,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_chord_n_total,1,2428.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_chord_truncated_fraction,1,0.9362947025949151,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_chord_truncated_length_fraction,1,0.9274071691345279,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_wall_thickness_edmmean_um,1,3.6359732657763026,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_wall_thickness_2a_over_b_um,1,3.106806491831971,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_wall_thickness_edmmedian_um,1,3.30269989615784,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_wall_dist_p90_um,1,1.4802603036876354,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_wall_estimator_ratio,1,1.1703249865530896,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_airspace_width_edmmean_um,1,5.655518509982217,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_airspace_width_edmmedian_um,1,3.7404808681822432,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_boundary_length_density_per_um,1,0.13675077098193394,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_surface_density_per_um,1,0.17411648938722007,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_surface_density_mm2_per_mm3,1,174.11648938722007,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_perimeter_total_mm,1,12.303479635591069,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_airspace_component_count,1,917.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mean_airspace_component_area_um2,1,57.28480233771811,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_mean_airspace_component_eqdiam_um,1,8.540332291469694,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_confluent_airspace_fraction,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_airspace_component_density_per_mm2,1,10192.275738619457,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_n_slide_rows,1,2.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged,morph_airspace_dist_p90_um,1,2.495365048306225,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_compartment_area_mm2,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_measured_area_mm2,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_tissue_area_mm2,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_mli_n_orientations,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_chord_n_total,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_perimeter_total_mm,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_airspace_component_count,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_core,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_compartment_area_mm2,1,0.08997009338409123,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_measured_area_mm2,1,0.08997009338409123,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_tissue_area_mm2,1,0.019112265201988395,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_tissue_fraction,1,0.21242909152484973,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_airspace_fraction,1,0.7875709084751504,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_dir000_um,1,7.4747316567517075,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_dir045_um,1,7.895763228665809,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_dir090_um,1,7.266676545253516,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_dir135_um,1,7.817582938911511,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_direct_um,1,7.6136885923956354,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_anisotropy_ratio,1,1.0865714442489123,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mli_indirect_um,1,23.250993182061475,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_chord_n_total,1,2428.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_chord_truncated_fraction,1,0.9362947025949151,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_chord_truncated_length_fraction,1,0.9274071691345279,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_wall_thickness_edmmean_um,1,3.6359732657763026,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_wall_thickness_2a_over_b_um,1,3.106806491831971,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_wall_thickness_edmmedian_um,1,3.30269989615784,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_wall_dist_p90_um,1,1.4802603036876354,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_wall_estimator_ratio,1,1.1703249865530896,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_airspace_width_edmmean_um,1,5.655518509982217,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_airspace_width_edmmedian_um,1,3.7404808681822432,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_boundary_length_density_per_um,1,0.13675077098193394,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_surface_density_per_um,1,0.17411648938722007,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_surface_density_mm2_per_mm3,1,174.11648938722007,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_perimeter_total_mm,1,12.303479635591069,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_airspace_component_count,1,917.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mean_airspace_component_area_um2,1,57.28480233771811,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_mean_airspace_component_eqdiam_um,1,8.540332291469694,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_confluent_airspace_fraction,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_airspace_component_density_per_mm2,1,10192.275738619457,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@damaged_edge,morph_airspace_dist_p90_um,1,2.495365048306225,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_compartment_area_mm2,1,50.29065417002319,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_measured_area_mm2,1,50.29065417002319,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_tissue_area_mm2,1,10.808861982285705,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_tissue_fraction,1,0.21492784615095656,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_airspace_fraction,1,0.7850721538490434,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_dir000_um,1,16.89077744627909,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_dir045_um,1,17.553341067466675,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_dir090_um,1,16.748218186538516,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_dir135_um,1,17.533311814320513,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_direct_um,1,17.181412128651196,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_anisotropy_ratio,1,1.048072151434908,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mli_indirect_um,1,26.592831122331347,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_chord_n_total,1,5097318.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_chord_truncated_fraction,1,0.4109571770511585,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_chord_truncated_length_fraction,1,0.3638813353679304,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_wall_thickness_edmmean_um,1,4.9569104765010685,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_wall_thickness_2a_over_b_um,1,3.6278436135062657,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_wall_thickness_edmmedian_um,1,3.657299916081172,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_wall_dist_p90_um,1,2.3749058898019215,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_wall_estimator_ratio,1,1.3663517517807986,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_airspace_width_edmmean_um,1,11.69266452866654,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_airspace_width_edmmedian_um,1,9.231751257033856,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_boundary_length_density_per_um,1,0.11848793335566717,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_surface_density_per_um,1,0.15086352232237996,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_surface_density_mm2_per_mm3,1,150.86352232237996,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_perimeter_total_mm,1,5958.835679710613,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_airspace_component_count,1,37945.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mean_airspace_component_area_um2,1,889.3791488276436,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_mean_airspace_component_eqdiam_um,1,33.651043112365116,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_confluent_airspace_fraction,1,0.9158019334270522,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_airspace_component_density_per_mm2,1,754.5139474963903,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_n_slide_rows,1,2.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact,morph_airspace_dist_p90_um,1,6.23718056879953,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_compartment_area_mm2,1,5.903701784314486,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_measured_area_mm2,1,5.903701784314486,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_tissue_area_mm2,1,1.2945036588394199,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_tissue_fraction,1,0.21926982529483108,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_airspace_fraction,1,0.7807301747051688,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_dir000_um,1,19.26820407489137,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_dir045_um,1,19.707313628981264,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_dir090_um,1,19.10011582848551,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_dir135_um,1,19.736940889464623,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_direct_um,1,19.453143605455693,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_anisotropy_ratio,1,1.0333414240362546,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mli_indirect_um,1,26.44875598749438,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_chord_n_total,1,767614.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_chord_truncated_fraction,1,0.016095189387967508,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_chord_truncated_length_fraction,1,0.04795491897456811,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_wall_thickness_edmmean_um,1,5.210139989086318,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_wall_thickness_2a_over_b_um,1,3.682454908500703,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_wall_thickness_edmmedian_um,1,3.6861278200151313,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_wall_dist_p90_um,1,2.3900165355918532,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_wall_estimator_ratio,1,1.4148550677590253,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_airspace_width_edmmean_um,1,13.569905792350763,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_airspace_width_edmmedian_um,1,9.974820584320433,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_boundary_length_density_per_um,1,0.11908893971174568,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_surface_density_per_um,1,0.1516287473815763,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_surface_density_mm2_per_mm3,1,151.62874738157632,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_perimeter_total_mm,1,703.0655858683533,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_airspace_component_count,1,2406.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mean_airspace_component_area_um2,1,24.077705440981333,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_mean_airspace_component_eqdiam_um,1,5.536848084780946,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_confluent_airspace_fraction,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_airspace_component_density_per_mm2,1,407.54091041530734,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_core,morph_airspace_dist_p90_um,1,6.931832524271844,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_compartment_area_mm2,1,44.3869523857087,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_measured_area_mm2,1,44.3869523857087,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_tissue_area_mm2,1,9.514358323446286,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_tissue_fraction,1,0.2143503397297813,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_airspace_fraction,1,0.7856496602702187,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_dir000_um,1,16.46936682994584,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_dir045_um,1,17.17292626834414,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_dir090_um,1,16.32905893722171,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_dir135_um,1,17.14257593107735,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_direct_um,1,16.77848199164726,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_anisotropy_ratio,1,1.0516788710461968,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mli_indirect_um,1,26.612112240471443,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_chord_n_total,1,4329704.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_chord_truncated_fraction,1,0.45008389016675154,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_chord_truncated_length_fraction,1,0.4044467139562317,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_wall_thickness_edmmean_um,1,4.922456599589589,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_wall_thickness_2a_over_b_um,1,3.6205382478938546,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_wall_thickness_edmmedian_um,1,3.653453658384832,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_wall_dist_p90_um,1,2.3727972246798186,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_wall_estimator_ratio,1,1.3595924866842903,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_airspace_width_edmmean_um,1,11.444544847687569,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_airspace_width_edmmedian_um,1,9.144085332055928,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_boundary_length_density_per_um,1,0.11840799629970683,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_surface_density_per_um,1,0.15076174330164155,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_surface_density_mm2_per_mm3,1,150.76174330164156,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_perimeter_total_mm,1,5255.7700938422595,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_airspace_component_count,1,35539.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mean_airspace_component_area_um2,1,947.9602927199396,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_mean_airspace_component_eqdiam_um,1,34.74162534381124,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_confluent_airspace_fraction,1,0.9173767026789063,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_airspace_component_density_per_mm2,1,800.6632149731125,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_n_slide_rows,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@intact_edge,morph_airspace_dist_p90_um,1,6.171860453883329,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_compartment_area_mm2,1,50.380624263407285,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_measured_area_mm2,1,50.380624263407285,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_tissue_area_mm2,1,10.827974247487695,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_tissue_fraction,1,0.2149233838563673,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_airspace_fraction,1,0.7850766161436326,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_finepass_coverage_of_compartment,1,1.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_dir000_um,1,16.885981812881713,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_dir045_um,1,17.548901670091222,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_dir090_um,1,16.743746263671273,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_dir135_um,1,17.528729093672975,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_direct_um,1,17.176839710079296,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_anisotropy_ratio,1,1.048086933099726,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_n_orientations,1,4.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mli_indirect_um,1,26.586007238546596,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_chord_n_total,1,5099746.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_chord_truncated_fraction,1,0.4132607826754662,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_chord_truncated_length_fraction,1,0.36492284540033343,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_wall_thickness_edmmean_um,1,4.954578913670431,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_wall_thickness_2a_over_b_um,1,3.6267700211070877,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_wall_thickness_edmmedian_um,1,3.656504028327354,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_wall_dist_p90_um,1,2.3745426266621665,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_wall_estimator_ratio,1,1.3661133418539793,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_airspace_width_edmmean_um,1,11.68184909518408,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_airspace_width_edmmedian_um,1,9.226833820998564,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_boundary_length_density_per_um,1,0.11852054726688238,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_surface_density_per_um,1,0.15090504764384766,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_surface_density_mm2_per_mm3,1,150.90504764384767,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_perimeter_total_mm,1,5971.139159346204,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_airspace_component_count,1,38862.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mean_airspace_component_area_um2,1,869.7447883796156,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_mean_airspace_component_eqdiam_um,1,33.27752181867277,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_confluent_airspace_fraction,1,0.9143786436561732,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_airspace_component_density_per_mm2,1,771.3679726717171,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_lowairspace_fraction_of_compartment,1,0.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_n_slide_rows,1,4.0,0.0,0.0
IFNg_KO_hom,naive,LEFT@parenchyma,morph_airspace_dist_p90_um,1,6.2353186025267595,0.0,0.0
